name,id,name_type,rec_class,mass,fall,year,rec_lat,rec_long,location_type
Allegan,2276,Valid,Stony,32000.0,Fell,1899.0,42.53333,-85.88333,Exact
Allende,2278,Valid,Stony,2000000.0,Fell,1969.0,26.96667,-105.31667,Exact
Andover,2295,Valid,Stony,3200.0,Fell,1898.0,44.61667,-70.75,Exact
Archie,2329,Valid,Stony,5070.0,Fell,1932.0,38.5,-94.3,Exact
Ash Creek,48954,Valid,Stony,9500.0,Fell,2009.0,31.805,-97.01,Exact
Athens,4885,Valid,Stony,265.0,Fell,1933.0,34.75,-87.0,Exact
Atoka,4888,Valid,Stony,1384.2,Fell,1945.0,34.31667,-96.15,Exact
Avilez,4907,Valid,Stony,146.0,Fell,1855.0,25.0,-103.5,Exact
Aztec,4913,Valid,Stony,2830.0,Fell,1938.0,36.8,-108.0,Exact
Bald Mountain,4925,Valid,Stony,3700.0,Fell,1929.0,35.96667,-82.48333,Exact
Baldwyn,4926,Valid,Stony,345.0,Fell,1922.0,34.5,-88.66667,Exact
Bath,4974,Valid,Stony,21000.0,Fell,1892.0,45.41667,-98.31667,Exact
Bath Furnace,4975,Valid,Stony,86000.0,Fell,1902.0,38.25,-83.75,Exact
Battle Mountain,56133,Valid,Stony,2900.0,Fell,2012.0,40.66813,-117.18913,Exact
Baxter,4977,Valid,Stony,611.0,Fell,1916.0,36.75,-93.5,Exact
Beardsley,4984,Valid,Stony,16000.0,Fell,1929.0,39.8,-101.2,Exact
Bells,5005,Valid,Stony,375.0,Fell,1961.0,33.6,-96.46667,Exact
Benld,5021,Valid,Stony,1770.5,Fell,1938.0,39.08333,-89.15,Exact
Benton,5026,Valid,Stony,2840.0,Fell,1949.0,45.95,-67.55,Exact
Berthoud,47355,Valid,Stony,960.0,Fell,2004.0,40.30583,-105.02325,Exact
Bethlehem,5032,Valid,Stony,13.9,Fell,1859.0,42.53333,-73.83333,Exact
Bishopville,5059,Valid,Stony,6000.0,Fell,1843.0,34.16667,-80.28333,Exact
Black Moshannan Park,5065,Valid,Stony,705.0,Fell,1941.0,40.91667,-78.08333,Exact
Blackwell,5068,Valid,Stony,2381.0,Fell,1906.0,36.83333,-97.33333,Exact
Blanket,5071,Valid,Stony,5100.0,Fell,1909.0,31.83333,-98.83333,Exact
Bloomington,5076,Valid,Stony,67.8,Fell,1938.0,40.48,-89.00417,Exact
Bradford Woods,5128,Valid,Stony,762.0,Fell,1886.0,40.5,-80.08333,Exact
Burnwell,5175,Valid,Stony,1504.0,Fell,1990.0,37.62194,-82.23722,Exact
Cabin Creek,5186,Valid,Iron,48500.0,Fell,1886.0,35.5,-93.5,Exact
Canon City,5253,Valid,Stony,1400.0,Fell,1973.0,38.47028,-105.24139,Exact
Cape Girardeau,5260,Valid,Stony,2300.0,Fell,1846.0,37.26667,-89.58333,Exact
Castalia,5291,Valid,Stony,7300.0,Fell,1874.0,36.08333,-78.06667,Exact
Castine,5293,Valid,Stony,94.0,Fell,1848.0,44.38333,-68.75,Exact
Caswell County,5296,Valid,Stony,1360.0,Fell,1810.0,36.5,-79.25,Exact
Ceniceros,5306,Valid,Stony,1025.0,Fell,1988.0,26.46667,-105.23333,Exact
Centerville,5307,Valid,Stony,45.6,Fell,1956.0,43.2,-96.91667,Exact
Charlotte,5328,Valid,Iron,4300.0,Fell,1835.0,36.16667,-87.33333,Exact
Cherokee Springs,5340,Valid,Stony,8400.0,Fell,1933.0,35.03333,-81.88333,Exact
Chicora,5349,Valid,Stony,303.0,Fell,1938.0,40.93333,-79.73333,Exact
Claxton,5374,Valid,Stony,1455.0,Fell,1984.0,32.1025,-81.87278,Exact
Colby (Wisconsin),5395,Valid,Stony,104000.0,Fell,1917.0,44.9,-90.28333,Exact
Coleman,5401,Valid,Stony,469.0,Fell,1994.0,43.76111,-84.50778,Exact
Crescent,5470,Valid,Stony,78.4,Fell,1936.0,35.95,-97.58333,Exact
Cross Roads,5476,Valid,Stony,167.0,Fell,1892.0,35.63333,-78.13333,Exact
Cumberland Falls,5496,Valid,Stony,17000.0,Fell,1919.0,36.83333,-84.35,Exact
Cynthiana,5500,Valid,Stony,6000.0,Fell,1877.0,38.4,-84.25,Exact
Danville,5514,Valid,Stony,2000.0,Fell,1868.0,34.4,-87.06667,Exact
De Cewsville,6621,Valid,Stony,340.0,Fell,1887.0,43.0,-80.0,Exact
Deal,6634,Valid,Stony,28.0,Fell,1829.0,40.25,-74.0,Exact
Denver,6660,Valid,Stony,230.0,Fell,1967.0,39.7825,-104.93056,Exact
Drake Creek,7728,Valid,Stony,5000.0,Fell,1827.0,36.4,-86.5,Exact
Dresden (Ontario),7731,Valid,Stony,47700.0,Fell,1939.0,42.52,-82.26,Exact
Eagle,7760,Valid,Stony,10000.0,Fell,1947.0,40.78167,-96.47167,Exact
El Paso de Aguila,45977,Valid,Stony,17226.0,Fell,1977.0,25.37,-97.37,Exact
Elbert,7822,Valid,Stony,680.5,Fell,1998.0,39.24667,-104.58817,Exact
Estherville,10059,Valid,Stony_iron,320000.0,Fell,1879.0,43.41667,-94.83333,Exact
Farmington,10074,Valid,Stony,89400.0,Fell,1890.0,39.75,-97.03333,Exact
Farmville,10075,Valid,Stony,56000.0,Fell,1934.0,35.55,-77.53333,Exact
Fayetteville,10079,Valid,Stony,2360.0,Fell,1934.0,36.05,-94.16667,Exact
Felix,10081,Valid,Stony,3200.0,Fell,1900.0,32.53333,-87.16667,Exact
Ferguson,10088,Valid,Stony,220.0,Fell,1889.0,36.1,-81.41667,Exact
Fisher,10107,Valid,Stony,17600.0,Fell,1894.0,47.81667,-96.85,Exact
Florence,10111,Valid,Stony,3640.0,Fell,1922.0,30.83333,-97.76667,Exact
Forest City,10119,Valid,Stony,152000.0,Fell,1890.0,43.25,-93.66667,Exact
Forksville,10123,Valid,Stony,6067.0,Fell,1924.0,36.78333,-78.08333,Exact
Forsyth,10164,Valid,Stony,16300.0,Fell,1829.0,33.01667,-83.96667,Exact
Frankfort (stone),10177,Valid,Stony,650.0,Fell,1868.0,34.48333,-87.83333,Exact
Garland,10861,Valid,Stony,102.0,Fell,1950.0,41.68333,-112.13333,Exact
Grimsby,50911,Valid,Stony,215.0,Fell,2009.0,43.2,-79.61667,Exact
Hamlet,11485,Valid,Stony,3710.0,Fell,1959.0,41.38333,-86.6,Exact
Harleton,11830,Valid,Stony,8360.0,Fell,1961.0,32.675,-94.51167,Exact
Harrison County,11842,Valid,Stony,680.0,Fell,1859.0,38.25,-86.16667,Exact
Holbrook,11894,Valid,Stony,220000.0,Fell,1912.0,34.9,-110.18333,Exact
Homestead,11901,Valid,Stony,230000.0,Fell,1875.0,41.8,-91.86667,Exact
Hoxie,11915,Valid,Stony,266.1,Fell,1963.0,39.35,-100.45,Exact
Independence,12028,Valid,Stony,880.0,Fell,1917.0,39.08333,-94.4,Exact
Johnstown,12198,Valid,Stony,40300.0,Fell,1924.0,40.35,-104.9,Exact
Kendleton,12275,Valid,Stony,6937.0,Fell,1939.0,29.45,-96.0,Exact
Kilbourn,12308,Valid,Stony,772.0,Fell,1911.0,43.58333,-89.6,Exact
Kirbyville,12321,Valid,Stony,97.7,Fell,1906.0,30.75,-95.95,Exact
Kitchener,12326,Valid,Stony,202.6,Fell,1998.0,43.38333,-80.38333,Exact
Leedey,12755,Valid,Stony,51500.0,Fell,1943.0,35.88333,-99.33333,Exact
Leighton,12760,Valid,Stony,877.0,Fell,1907.0,34.58333,-87.5,Exact
Little Piney,14664,Valid,Stony,491.0,Fell,1839.0,37.91667,-92.08333,Exact
Lorton,52843,Valid,Stony,329.7,Fell,2010.0,38.70066,-77.21163,Exact
Lost City,14711,Valid,Stony,17000.0,Fell,1970.0,36.00833,-95.15,Exact
Louisville,14716,Valid,Stony,1300.0,Fell,1977.0,38.25,-85.75,Exact
Lumpkin,14753,Valid,Stony,340.0,Fell,1869.0,32.03333,-84.76667,Exact
Malaga,15393,Valid,Stony,150.0,Fell,1933.0,32.21667,-104.0,Exact
Mariaville,15419,Valid,Iron,340.0,Fell,1898.0,42.71667,-99.38333,Exact
Marion (Iowa),15424,Valid,Stony,28400.0,Fell,1847.0,41.9,-91.6,Exact
Maryville,15436,Valid,Stony,1443.0,Fell,1983.0,35.8,-84.1,Exact
Mazapil,15453,Valid,Iron,4000.0,Fell,1885.0,24.68333,-101.68333,Exact
Mifflin,52090,Valid,Stony,3584.0,Fell,2010.0,42.9075,-90.36556,Exact
Miller (Arkansas),16645,Valid,Stony,16700.0,Fell,1930.0,35.4,-92.05,Exact
Modoc (1905),16711,Valid,Stony,35000.0,Fell,1905.0,38.5,-101.1,Exact
Monahans (1998),16719,Valid,Stony,2587.0,Fell,1998.0,31.60833,-102.85833,Exact
Monroe,16720,Valid,Stony,8600.0,Fell,1849.0,35.25,-80.5,Exact
Moore County,16736,Valid,Stony,1880.0,Fell,1913.0,35.41667,-79.38333,Exact
Murray,16882,Valid,Stony,12600.0,Fell,1950.0,36.6,-88.1,Exact
Nanjemoy,16904,Valid,Stony,7500.0,Fell,1825.0,38.41667,-77.16667,Exact
New Concord,16953,Valid,Stony,230000.0,Fell,1860.0,40.0,-81.76667,Exact
New Orleans,16960,Valid,Stony,19256.0,Fell,2003.0,29.94718,-90.10976,Exact
Nobleborough,16984,Valid,Stony,2300.0,Fell,1823.0,44.08333,-69.48333,Exact
Noblesville,16985,Valid,Stony,483.7,Fell,1991.0,40.08528,-86.055,Exact
Norfork,16994,Valid,Iron,1050.0,Fell,1918.0,36.21667,-92.26667,Exact
Norton County,17922,Valid,Stony,1100000.0,Fell,1948.0,39.68333,-99.86667,Exact
Orlando,34489,Valid,Stony,180.0,Fell,2004.0,28.5475,-81.36222,Exact
Ottawa,18046,Valid,Stony,840.0,Fell,1896.0,38.6,-95.21667,Exact
Palmyra,18079,Valid,Stony,135.0,Fell,1926.0,39.8,-91.5,Exact
Paragould,18101,Valid,Stony,408000.0,Fell,1930.0,36.06667,-90.5,Exact
Park Forest,18106,Valid,Stony,18000.0,Fell,2003.0,41.48472,-87.67917,Exact
Pasamonte,18110,Valid,Stony,5100.0,Fell,1933.0,36.21667,-103.4,Exact
Peekskill,18782,Valid,Stony,12570.0,Fell,1992.0,41.28333,-73.91667,Exact
Peña Blanca Spring,18786,Valid,Stony,70000.0,Fell,1946.0,30.125,-103.11667,Exact
Petersburg,18801,Valid,Stony,1800.0,Fell,1855.0,35.3,-86.63333,Exact
Phillips County (stone),18808,Valid,Stony,57900.0,Fell,1901.0,40.0,-99.25,Exact
Pitts,18837,Valid,Iron,3760.0,Fell,1921.0,31.95,-83.51667,Exact
Plantersville,18846,Valid,Stony,2085.0,Fell,1930.0,30.7,-96.11667,Exact
Portales Valley,18874,Valid,Stony,71400.0,Fell,1998.0,34.175,-103.295,Exact
Pricetown,18888,Valid,Stony,900.0,Fell,1893.0,39.11667,-83.85,Exact
Red Canyon Lake,53502,Valid,Stony,18.41,Fell,2007.0,38.13742,-119.75812,Exact
Rich Mountain,22597,Valid,Stony,668.0,Fell,1903.0,35.03333,-83.03333,Exact
Richardton,22599,Valid,Stony,90000.0,Fell,1918.0,46.88333,-102.31667,Exact
Richland Springs,22602,Valid,Stony,1900.0,Fell,1980.0,31.25,-99.03333,Exact
Richmond,22603,Valid,Stony,1800.0,Fell,1828.0,37.46667,-77.5,Exact
Rochester,22637,Valid,Stony,340.0,Fell,1876.0,41.08333,-86.28333,Exact
Rose City,22766,Valid,Stony,10600.0,Fell,1921.0,44.51667,-83.95,Exact
Salem,23107,Valid,Stony,61.4,Fell,1981.0,44.97917,-122.96944,Exact
San Juan Capistrano,23128,Valid,Stony,56.0,Fell,1973.0,33.48472,-117.6625,Exact
Schenectady,23458,Valid,Stony,283.3,Fell,1968.0,42.86083,-73.95028,Exact
Searsmont,23472,Valid,Stony,5400.0,Fell,1871.0,44.36667,-69.2,Exact
Sharps,23525,Valid,Stony,1265.0,Fell,1921.0,37.83333,-76.7,Exact
Shelburne,23529,Valid,Stony,18600.0,Fell,1904.0,44.05,-80.16667,Exact
Sioux County,23614,Valid,Stony,4100.0,Fell,1933.0,42.58333,-103.66667,Exact
St. Louis,23089,Valid,Stony,1000.0,Fell,1950.0,38.7,-90.23333,Exact
St. Mary's County,23091,Valid,stony,24.3,Fell,1919.0,38.16667,-76.38333,Exact
Stratford,23728,Valid,Stony,50.0,Fell,1974.0,41.2,-73.13333,Exact
St-Robert,23733,Valid,Stony,25400.0,Fell,1994.0,45.96861,-72.97806,Exact
Success,23736,Valid,Stony,3500.0,Fell,1924.0,36.48333,-90.66667,Exact
Sutter's Mill,55529,Valid,Stony,992.5,Fell,2012.0,38.80389,-120.90806,Exact
Sylacauga,23773,Valid,Stony,5560.0,Fell,1954.0,33.18836,-86.2945,Exact
Tilden,23998,Valid,Stony,74800.0,Fell,1927.0,38.2,-89.68333,Exact
Torrington,24032,Valid,Stony,259.1,Fell,1944.0,42.06667,-104.16667,Exact
Troup,24054,Valid,Stony,1020.0,Fell,1917.0,32.16667,-95.1,Exact
Turtle Lake,47343,Valid,Stony,89.3,Fell,1996.0,45.34583,-92.05167,Exact
Vernon County,24168,Valid,Stony,1500.0,Fell,1865.0,43.5,-91.16667,Exact
Walters,24210,Valid,Stony,28100.0,Fell,1946.0,34.33333,-98.3,Exact
Warrenton,24215,Valid,Stony,1600.0,Fell,1877.0,38.68333,-91.15,Exact
Washougal,24218,Valid,Stony,225.0,Fell,1939.0,45.58333,-122.35,Exact
Weston,24249,Valid,Stony,150000.0,Fell,1807.0,41.266667,-73.266667,Exact
Wethersfield (1971),24250,Valid,Stony,350.0,Fell,1971.0,41.7,-72.65,Exact
Wethersfield (1982),24251,Valid,Stony,2756.0,Fell,1982.0,41.71056,-72.67361,Exact
Whetstone Mountains,49514,Valid,Stony,2138.74,Fell,2009.0,31.96185,-110.434183,Exact
Worden,24337,Valid,Stony,1551.0,Fell,1997.0,42.38467,-83.6115,Exact
Yorktown (New York),30370,Valid,Stony,250.0,Fell,1869.0,41.28333,-73.81667,Exact
Abajo,4,Valid,Stony,331.0,Found,1982.0,26.8,-105.41667,Exact
Abbott,5,Valid,Stony,21100.0,Found,1951.0,36.3,-104.28333,Exact
Abernathy,7,Valid,Stony,2914.0,Found,1941.0,33.85,-101.8,Exact
Achilles,369,Valid,Stony,16000.0,Found,1924.0,39.77667,-100.81333,Exact
Ackerly,55379,Valid,Stony,3046.0,Found,1995.0,32.59033,-101.77217,Exact
Acme,371,Valid,Stony,75000.0,Found,1947.0,33.63333,-104.26667,Exact
Acomita,372,Valid,Stony_iron,3956.0,Found,1962.0,35.05,-107.56667,Exact
Acuña,373,Valid,Iron,217700.0,Found,1981.0,29.31667,-100.96667,Exact
Adams County,375,Valid,Stony,5700.0,Found,1928.0,39.96667,-103.76667,Exact
Admire,380,Valid,Stony_iron,180000.0,Found,1881.0,38.7,-96.1,Exact
Adrian,388,Valid,Stony,22600.0,Found,1936.0,35.15,-102.71667,Exact
Ahumada,419,Valid,Stony_iron,52600.0,Found,1909.0,30.7,-105.5,Exact
Aiken,421,Valid,Stony,956.0,Found,1936.0,34.2,-101.5,Exact
Ainsworth,422,Valid,Iron,80650.0,Found,1907.0,42.6,-99.8,Exact
Akron (1940),430,Valid,Stony,1050.0,Found,1940.0,40.15,-103.16667,Exact
Akron (1961),431,Valid,Stony,4000.0,Found,1961.0,40.15,-103.16667,Exact
Alamogordo,449,Valid,Stony,13600.0,Found,1938.0,32.9,-105.93333,Exact
Alamosa,450,Valid,Stony,1800.0,Found,1937.0,37.46667,-105.86667,Exact
Albin (pallasite),455,Valid,Stony_iron,37600.0,Found,1915.0,41.5,-104.1,Exact
Albin (stone),456,Valid,Stony,15400.0,Found,1949.0,41.41667,-104.1,Exact
Albion,457,Valid,Iron,12280.0,Found,1966.0,46.83333,-117.25,Exact
Aldama (a),459,Valid,Iron,11000.0,Found,1985.0,28.83333,-105.86667,Exact
Aldama (b),460,Valid,Stony,66.5,Found,1996.0,25.05,-106.0,Exact
Alexander County,464,Valid,Iron,192.0,Found,1875.0,35.75,-81.25,Exact
Algoma,470,Valid,Iron,4100.0,Found,1887.0,44.65,-87.46667,Exact
Alkali,474,Valid,Stony,30.47,Found,1998.0,37.86667,-117.4,Exact
Alkali Flat,55662,Valid,Stony,28.0,Found,2011.0,32.306,-108.9038,Exact
Allen,2277,Valid,Stony,1407.0,Found,1923.0,33.1,-96.7,Exact
Allred,2280,Valid,Stony,6570.0,Found,1978.0,33.1,-102.95,Exact
Almelo Township,2281,Valid,Stony,3180.0,Found,1949.0,39.6,-100.11667,Exact
Altonah,2286,Valid,Iron,21500.0,Found,1932.0,40.56667,-110.48333,Exact
Alvord,2287,Valid,Iron,17500.0,Found,1976.0,43.32222,-96.28889,Exact
Amber,2291,Valid,Stony,4532.0,Found,1934.0,35.16667,-97.88333,Exact
Amherst,2293,Valid,Stony,8500.0,Found,1947.0,40.8,-99.2,Exact
Angelica,2300,Valid,Iron,14800.0,Found,1916.0,44.25,-88.25,Exact
Anoka,2307,Valid,Iron,1108.0,Found,1961.0,45.2,-93.43333,Exact
Anson,2308,Valid,Stony,3900.0,Found,1972.0,39.33333,-97.56167,Exact
Antelope,57455,Valid,Stony,754.0,Found,2012.0,40.90183,-118.54465,Exact
Anthony,2310,Valid,Stony,20000.0,Found,1919.0,37.08333,-98.05,Exact
Anthony Gap,56391,Valid,Stony,347.36,Found,2011.0,32.00584,-106.56028,Exact
Anton,2311,Valid,Stony,41800.0,Found,1965.0,33.7825,-102.18111,Exact
Apex,2315,Valid,Stony,6.1,Found,1938.0,39.75,-105.2,Exact
Arapahoe,2323,Valid,Stony,19083.0,Found,1940.0,38.8,-102.2,Exact
Arcadia,2326,Valid,Stony,19400.0,Found,1937.0,41.41667,-99.1,Exact
Arch,2327,Valid,Stony,985.8,Found,1972.0,34.15,-103.22,Exact
Arches,2328,Valid,Stony,534.0,Found,2001.0,38.68867,-109.58517,Exact
Argonia,2331,Valid,Stony_iron,84.0,Found,1940.0,37.26667,-97.76667,Exact
Arispe,2332,Valid,Iron,683000.0,Found,1896.0,30.33333,-109.98333,Exact
Arivaca,47346,Valid,Stony,30.1,Found,1999.0,31.59391,-111.37023,Exact
Arlington,2333,Valid,Iron,8940.0,Found,1894.0,44.6,-94.1,Exact
Armel,2336,Valid,Stony,9200.0,Found,1967.0,39.76667,-102.13333,Exact
Arriba,2339,Valid,Stony,31100.0,Found,1936.0,39.3,-103.25,Exact
Asheville,2347,Valid,Iron,800.0,Found,1839.0,35.58333,-82.53333,Exact
Ashfork,2348,Valid,Iron,27000.0,Found,1901.0,35.25,-112.5,Exact
Ashmore,2349,Valid,Stony,55400.0,Found,1969.0,32.9,-102.28333,Exact
Atlanta,4886,Valid,Stony,5500.0,Found,1938.0,31.8,-92.75,Exact
Attica,4890,Valid,Stony,5622.0,Found,1996.0,37.25,-98.13333,Exact
Atwood,4891,Valid,Stony,2100.0,Found,1963.0,40.51667,-103.26667,Exact
Atwood (b),4892,Valid,Stony,77.0,Found,1964.0,40.51667,-103.26667,Exact
Aubrey Hills,56393,Valid,Stony,560.8,Found,2010.0,34.38063,-114.16705,Exact
Auburn,4894,Valid,Iron,3630.0,Found,1867.0,32.63333,-85.5,Exact
Augusta County,4897,Valid,Iron,76000.0,Found,1858.0,38.16667,-79.08333,Exact
Aurora,4901,Valid,Stony,1000.0,Found,1938.0,36.33333,-105.05,Exact
Axtell,4911,Valid,Stony,6200.0,Found,1943.0,31.66,-96.97167,Exact
Babb's Mill (Blake's Iron),4915,Valid,Iron,136000.0,Found,1876.0,36.3,-82.88333,Exact
Babb's Mill (Troost's Iron),4916,Valid,Iron,6400.0,Found,1842.0,36.3,-82.88333,Exact
Bacubirito,4919,Valid,Iron,22000000.0,Found,1863.0,26.2,-107.83333,Exact
Bagdad,4920,Valid,Iron,2200.0,Found,1959.0,34.613317,-113.398967,Exact
Bald Eagle,4924,Valid,Iron,3200.0,Found,1891.0,41.28333,-77.05,Exact
Ballinger,4930,Valid,Iron,1250.0,Found,1927.0,31.76667,-99.98333,Exact
Barrilla,4952,Valid,Stony,11100.0,Found,1994.0,30.78333,-103.46667,Exact
Bartlett,4953,Valid,Iron,8590.0,Found,1938.0,30.83333,-97.5,Exact
Barwise,4955,Valid,Stony,10400.0,Found,1950.0,34.0,-101.5,Exact
Batesland,4973,Valid,Stony,2500.0,Found,1961.0,43.13333,-102.1,Exact
Bayard,4978,Valid,Stony,75000.0,Found,1982.0,41.81667,-103.36667,Exact
Bear Creek,4982,Valid,Iron,227000.0,Found,1866.0,39.6,-105.3,Exact
Bear Lodge,4983,Valid,Iron,48500.0,Found,1931.0,44.5,-104.2,Exact
Beaver,4985,Valid,Stony,25628.0,Found,1940.0,36.8,-100.53333,Exact
Beaver-Harrison,4987,Valid,Stony,925.0,Found,1979.0,38.48417,-113.13639,Exact
Beeler,4994,Valid,Stony,11620.0,Found,1924.0,38.53333,-100.21667,Exact
Beenham,4995,Valid,Stony,44400.0,Found,1937.0,36.21667,-103.65,Exact
Beer Bottle Pass,4996,Valid,Stony,8.9,Found,1999.0,35.66117,-115.33333,Exact
Bella Roca,5003,Valid,Iron,33000.0,Found,1888.0,24.9,-105.4,Exact
Belle Plaine,5004,Valid,Stony,78800.0,Found,1950.0,37.31667,-97.25,Exact
Belmont,5008,Valid,Stony,25300.0,Found,1958.0,42.73333,-90.35,Exact
Benedict,5017,Valid,Iron,16380.0,Found,1970.0,41.0,-97.53333,Exact
Benjamin,5020,Valid,Stony,51800.0,Found,1969.0,33.58333,-99.8,Exact
Bennett County,5022,Valid,Iron,89000.0,Found,1934.0,43.5,-101.25,Exact
Bethel (a),5030,Valid,Stony,18.3,Found,1968.0,34.23333,-103.38333,Exact
Bethel (b),5031,Valid,Stony,56.8,Found,1968.0,34.24667,-103.395,Exact
Bethune,5033,Valid,Stony,67.0,Found,1941.0,39.3,-102.41667,Exact
Big Horn Mountains,50765,Valid,Stony,91.9,Found,2006.0,33.71333,-113.275,Exact
Billings,5047,Valid,Iron,24500.0,Found,1903.0,37.06667,-93.55,Exact
Bishop Canyon,5058,Valid,Iron,8600.0,Found,1912.0,38.0,-108.5,Exact
Bison,5061,Valid,Stony,11000.0,Found,1958.0,38.30667,-99.71,Exact
Black Mountain,5066,Valid,Iron,800.0,Found,1839.0,35.58333,-82.35,Exact
Black Rock 001,32765,Valid,Stony,152.0,Found,2003.0,40.86717,-119.18352,Exact
Blackwater Draw,5067,Valid,Stony,1500.0,Found,1979.0,34.20583,-103.22222,Exact
Blackwood Creek,5069,Valid,Stony,67.0,Found,1998.0,40.5,-101.08333,Exact
Blakeman,56564,Valid,Stony,113.7,Found,1983.0,39.91667,-101.2,Exact
Bledsoe,5074,Valid,Stony,30500.0,Found,1970.0,33.59167,-103.02667,Exact
Blithfield,5075,Valid,Stony,1830.0,Found,1910.0,45.5,-77.0,Exact
Blue Eagle,45972,Valid,Stony,70.0,Found,2006.0,38.66167,-115.51833,Exact
Bluebird,30445,Valid,Stony,3650.0,Found,2002.0,35.8675,-114.19167,Exact
Bluewater,5078,Valid,Iron,9540.0,Found,1946.0,35.26667,-107.96667,Exact
Bluewing 001,5079,Valid,Stony,6.1,Found,2000.0,40.2495,-118.93683,Exact
Bluewing 002,5080,Valid,Stony,23.0,Found,1999.0,40.24148,-118.94763,Exact
Bluewing 003,5081,Valid,Stony,95.0,Found,1999.0,40.26752,-118.94308,Exact
Bluewing 004,5082,Valid,Stony,113.0,Found,1999.0,40.27537,-118.9461,Exact
Bluewing 005,5083,Valid,Stony,7200.0,Found,1999.0,40.28563,-118.94657,Exact
Bluewing 006,5084,Valid,Stony,355.0,Found,1999.0,40.28338,-118.94808,Exact
Bluewing 007,5085,Valid,Stony,324.0,Found,1999.0,40.28247,-118.94872,Exact
Bluewing 008,5086,Valid,Stony,451.7,Found,2001.0,40.27957,-118.94642,Exact
Bluewing 029,45959,Valid,Stony,83.8,Found,2006.0,40.2628,-118.95912,Exact
Bluewing 030,51574,Valid,Stony,18.81,Found,1999.0,40.26667,-118.93333,Exact
Bluewing 031,51575,Valid,Stony,170.0,Found,1999.0,40.26667,-118.93333,Exact
Bluewing 032,54474,Valid,Stony,78.0,Found,1999.0,40.26667,-118.93333,Exact
Bluewing 033,51576,Valid,Stony,287.44,Found,1999.0,40.26667,-118.93333,Exact
Bluewing 034,51577,Valid,Stony,34.0,Found,1999.0,40.26667,-118.93333,Exact
Bluewing 035,51578,Valid,Stony,12.56,Found,1999.0,40.26667,-118.93333,Exact
Bluewing 036,51579,Valid,Stony,10.47,Found,1999.0,40.26667,-118.93333,Exact
Bluewing 037,52962,Valid,Stony,37.2,Found,2009.0,40.2819,-118.94693,Exact
Bluff (a),5087,Valid,Stony,153300.0,Found,1878.0,29.87861,-96.87222,Exact
Bluff (b),5088,Valid,Stony,16000.0,Found,1917.0,29.86306,-96.92667,Exact
Boaz (stone),5091,Valid,Stony,1800.0,Found,1968.0,33.65167,-103.70833,Exact
Boerne,5095,Valid,Stony,1100.0,Found,1932.0,29.8,-98.8,Exact
Bonita Springs,5104,Valid,Stony,41800.0,Found,1938.0,26.26667,-81.75,Exact
Bonnie Claire 001,5105,Valid,Stony,23.03,Found,1998.0,37.21667,-117.08333,Exact
Bonnie Claire 002,5106,Valid,Stony,80.8,Found,1998.0,37.21667,-117.08333,Exact
Borrego,5115,Valid,Stony,2126.0,Found,1930.0,33.26667,-116.38333,Exact
Botetourt County,5116,Valid,Iron,500.0,Found,1850.0,37.5,-79.75,Exact
Boulder Mine,52852,Valid,Stony,1560.0,Found,2008.0,34.685,-114.323,Exact
Bouse,35487,Valid,Stony,147.4,Found,2004.0,33.96667,-114.06667,Exact
Bowesmont,5124,Valid,Stony,2270.0,Found,1962.0,48.68333,-97.16667,Exact
Bowesmont (b),5125,Valid,Stony,1300.0,Found,1972.0,48.78333,-97.35,Exact
Brady,5129,Valid,Stony,927.0,Found,1937.0,31.05,-99.46667,Exact
Brainard,5131,Valid,Iron,138300.0,Found,1978.0,41.15333,-96.955,Exact
Brandon,5132,Valid,Stony,7580.0,Found,1975.0,40.81,-101.80167,Exact
Brenham,5136,Valid,Stony_iron,4300000.0,Found,1882.0,37.5825,-99.16361,Exact
Brewster,5137,Valid,Stony,17000.0,Found,1940.0,39.25,-101.33333,Exact
Bridgewater,5139,Valid,Iron,13600.0,Found,1890.0,35.71667,-81.86667,Exact
Briggsdale,5141,Valid,Iron,2230.0,Found,1949.0,40.66667,-104.31667,Exact
Briscoe,5142,Valid,Stony,1773.0,Found,1940.0,34.35,-101.4,Exact
Bristol,5143,Valid,Iron,20000.0,Found,1937.0,36.56667,-82.18333,Exact
Broken Bow,5145,Valid,Stony,6800.0,Found,1937.0,41.43333,-99.7,Exact
Bronco,5147,Valid,Stony,972.0,Found,1971.0,33.28333,-102.96667,Exact
Bronco (b),5148,Valid,Stony,101.0,Found,1980.0,33.275,-102.96,Exact
Bronco (c),5149,Valid,Stony,53.0,Found,1980.0,33.275,-102.96,Exact
Brownell,5150,Valid,Stony,2000.0,Found,1971.0,38.69667,-99.70833,Exact
Brownfield (1937),5151,Valid,Stony,40960.0,Found,1937.0,33.21667,-102.18333,Exact
Brownfield (1964),5152,Valid,Stony,4100.0,Found,1964.0,33.21667,-102.18333,Exact
Brownfield (c),5153,Valid,Stony,1550.0,Found,1974.0,33.135,-102.27833,Exact
Brownfield (iron),5154,Valid,Iron,1626.0,Found,1960.0,33.21667,-102.18333,Exact
Bruceville,5155,Valid,Stony,83000.0,Found,1998.0,38.295,-121.405,Exact
Buck Mountain Wash,30446,Valid,Stony,798.0,Found,2004.0,34.72453,-114.20883,Exact
Buck Mountains 001,35488,Valid,Stony,50.0,Found,2004.0,34.73245,-114.22257,Exact
